time,xi0,pstay0,xi1,pstay1,xi2,pstay2,h,m,logscore,window
2018-01-31,9.388286095926306e-05,0.9080994729977903,0.11995863995923071,0.8833901127202726,0.8799474771798099,0.8813486480777591,0.0039023626977271577,-0.0004009867540537694,1.9557827199655542,0
2018-02-01,0.014295238705429186,0.9080994729977903,0.31326521587228945,0.8833901127202726,0.6724395454222813,0.8813486480777591,0.0031388647235179403,0.0006320838797528599,0.13650408768505057,0
2018-02-02,3.209710565036231e-05,0.9080994729977903,0.11909792322593417,0.8833901127202726,0.8808699796684155,0.8813486480777591,0.003905751358731523,-0.0004055846342934528,1.7445727446703998,0
2018-02-03,0.0079820847506452,0.9080994729977903,0.22978110922775483,0.8833901127202726,0.7622368060215999,0.8813486480777591,0.0034696224515795753,0.00018568252265508994,1.6726733254719077,0
2018-02-04,0.015269555841793804,0.9080994729977903,0.3303555652854903,0.8833901127202726,0.654374878872716,0.8813486480777591,0.0030724501908328317,0.0007230355577626899,0.21444927535563485,0
2018-02-05,6.287092656993928e-05,0.9080994729977903,0.11952662305294973,0.8833901127202726,0.8804105060204803,0.8813486480777591,0.003904063563221968,-0.000403294553960239,-2.273496552642856,0
2018-02-06,3.769468708784849e-08,0.9080994729977903,0.1186513142731462,0.8833901127202726,0.8813486480321666,0.8813486480777591,0.003907509651493127,-0.0004079703837502161,-0.07081926786316056,0
2018-02-07,4.190588145809013e-06,0.9080994729977903,0.11870916684569548,0.8833901127202726,0.8812866425661587,0.8813486480777591,0.0039072818874228196,-0.0004076613399151785,1.8886362385623119,0
2018-02-08,0.01153921973423193,0.9080994729977903,0.2792915010354394,0.8833901127202726,0.7091692792303288,0.8813486480777591,0.003274304428902903,0.00045016728020159664,0.8392091809562618,0
2018-02-09,0.002584455596873447,0.9080994729977903,0.15465397736303615,0.8833901127202726,0.8427615670400902,0.8813486480777591,0.0037657311764014724,-0.0002156470248608933,1.4128322310340773,0
2018-02-10,0.005784789605308031,0.9080994729977903,0.1992351263818407,0.8833901127202726,0.7949800840128513,0.8813486480777591,0.0035900676136853896,2.25020824398273e-05,1.9589385386804534,0
2018-02-11,0.02746256333422836,0.9080994729977903,0.3674144000664279,0.8833901127202726,0.6051230365993436,0.8813486480777591,0.0028857394763072367,0.0009339734177763462,1.1817396144601127,0
2018-02-12,0.00923665457174431,0.9080994729977903,0.2473058428080417,0.8833901127202726,0.743457502620214,0.8813486480777591,0.0034005226370209677,0.0002792935901736848,0.43741571163421983,0
2018-02-13,0.00030367582982939904,0.9080994729977903,0.12288119578025627,0.8833901127202726,0.8768151283899143,0.8813486480777591,0.0038908562146613744,-0.00038537469361734863,1.5332557592289189,0
2018-02-14,0.004049519418700898,0.9080994729977903,0.1750586091774305,0.8833901127202726,0.8208918714038687,0.8813486480777591,0.0036853434778742534,-0.00010664664929414954,0.3102081698632927,0
2018-02-15,6.426201052930599e-05,0.9080994729977903,0.11954600177924773,0.8833901127202726,0.8803897362102229,0.8813486480777591,0.0039039872687347973,-0.0004031910343477242,1.2021010773471144,0
2018-02-16,0.001954746198544351,0.9080994729977903,0.14588170590866295,0.8833901127202726,0.8521635478927927,0.8813486480777591,0.0038002831949072572,-0.0002625078003228909,1.9972483735322046,0
2018-02-17,0.023318112614163534,0.9080994729977903,0.34672443240758116,0.8833901127202726,0.6299574549782553,0.8813486480777591,0.0029787276817751555,0.0008198304750943259,0.5287888007161978,0
2018-02-18,0.0015701352282216751,0.9080994729977903,0.140523818918538,0.8833901127202726,0.8579060458532403,0.8813486480777591,0.0038213845550180187,-0.0002911292059143165,1.2952748241433971,0
2018-02-19,0.0017591740979503415,0.9080994729977903,0.14315722431337619,0.8833901127202726,0.8550836015886735,0.8813486480777591,0.0038110134160459805,-0.00027706176090010984,1.2121737513673234,0
2018-02-20,0.002686487450793027,0.9080994729977903,0.15607534515499277,0.8833901127202726,0.8412381673942141,0.8813486480777591,0.0037601323114011993,-0.00020805419093580574,2.0058700428340144,0
2018-02-21,0.02571796987568882,0.9080994729977903,0.3582577563283778,0.8833901127202726,0.6160242737959333,0.8813486480777591,0.0029265169903056124,0.0008835797326003911,0.7619607731567689,0
