time,Buy&Hold,VolTarget (no regime),baseline,tvtp_logrv,tvtp_exflow,tvtp_both
2018-01-31,0.008091687042716678,0.0013559973010075859,0.0,0.0005744339249007651,0.0,0.0001321904423958609
2018-02-01,-0.1005195117019998,-0.01880152347401838,-0.010221664913819142,-0.02850434266772586,-0.009859745677538409,-0.053397124462903456
2018-02-02,-0.028074279106937716,-0.004721965377146031,-0.00010068670290518929,-0.0027271349152936954,-9.712168146041413e-05,-0.0013911489759772366
2018-02-03,0.03938309753828673,0.006989047026519448,0.0010270671344919375,0.006065992126153668,0.0,-3.194947938742693e-05
2018-02-04,-0.09653567035434252,-0.018242913073071333,-0.011449710531855551,-0.015588774180923,-0.0,-0.014064985268436412
2018-02-05,-0.16980543840539686,-0.028470954258287204,-0.00011766432535179695,-0.008852609861301227,-0.0,-0.00014420350234267093
2018-02-06,0.12980449316876475,0.021738110057504353,0.0,-5.1486417560706336e-05,0.0,0.0
2018-02-07,-0.01473753938399991,-0.0024681527212065107,-0.0,-0.0,-0.0,-0.0
2018-02-08,0.0779038666258618,0.014236764516478512,0.005286558600104005,0.0,0.0,0.0
2018-02-09,0.05376507501474981,0.009159542490632397,-6.874242911378141e-05,0.0,0.0,0.0
2018-02-10,-0.015029312673481399,-0.002629982531327066,-5.023483594814209e-05,-0.0,-0.000479232447872088,-0.0
2018-02-11,-0.050826429223090996,-0.009924933404250257,-0.008383712422017348,-0.0,-0.014705857447862123,-0.0
2018-02-12,0.10015671140642812,0.017964690055811375,0.00399230358462821,0.0,0.027277875355451647,0.0
2018-02-13,-0.043075601083953696,-0.007240927065148901,-4.106627421518363e-05,-0.0,-0.00027247034756153156,-0.0
2018-02-14,0.11066843740168464,0.019079337837269186,0.0,0.0,0.0,0.0
2018-02-15,0.06754111321029299,0.0113112225521853,0.0,0.0,0.0,0.0
2018-02-16,0.008171127018323565,0.0013853078142459876,0.0,0.00018329765763150317,0.0,0.0
2018-02-17,0.08796291022068936,0.016850052231115586,0.011967331629208417,0.010949029408364805,0.01603522825737035,0.01456813707406919
2018-02-18,-0.05714679654547705,-0.009700005700004575,-0.00013761420355917745,-0.0023265974285854546,-0.0001843915781644967,-0.00016752126897661345
2018-02-19,0.06575370316864504,0.011149992429288172,0.0,0.0031468432841066448,0.0,0.0
2018-02-20,0.009567571945238162,0.0016322233773826986,0.0,0.00045275634813234767,0.0,0.0
2018-02-21,-0.06998683673829753,-0.013566090029079108,-0.010716242282403855,-0.0070816413453782395,-0.013354814117614779,-0.0
