time,xi0,pstay0,xi1,pstay1,h,m,logscore,window
2018-01-31,0.2246247809374879,0.37005114121165356,0.775375219062512,0.775375219062854,0.0027834586080976867,0.0015160337772058253,2.353525150407322,0
2018-02-01,0.3963788002992156,0.4809167905882633,0.6036211997007845,0.6912502963332823,0.002216359862692701,0.0016095483870201231,-0.23383170381354945,0
2018-02-02,0.2518074439241304,0.40752103873825263,0.7481925560758697,0.7481925560857752,0.002693707846844096,0.0015308338740673481,1.66321772811705,0
2018-02-03,0.2722541968506848,0.40171174196519527,0.727745803149315,0.7524850691352202,0.0026261971879795974,0.0015419664817873985,1.4755304897830075,0
2018-02-04,0.258068988667349,0.3990565951421335,0.7419310113326509,0.754437190109756,0.0026730336364075807,0.0015342430863563693,0.1042646999739692,0
2018-02-05,0.19753663155919782,0.3310642063387597,0.8024633684408023,0.8024633684727623,0.002872896871837555,0.0015012851400029476,-3.301056007772548,0
2018-02-06,0.12053619959606905,0.2108754242540759,0.879463800403931,0.879463800403931,0.003127130576958439,0.0014593608498039553,-0.2881701392516215,0
2018-02-07,0.10421456530664479,0.1836022814917512,0.8957854346933551,0.8957854346933583,0.003181019557639619,0.0014504742381963827,1.9849134048816017,0
2018-02-08,0.1208593280393298,0.18433968505026485,0.8791406719606701,0.8953489109581849,0.003126063705335727,0.0014595367829809704,1.0073276923266596,0
2018-02-09,0.10099314168309016,0.17814610230770636,0.89900685831691,0.899007436953232,0.0031916556819225075,0.0014487202753236492,1.4321061693995973,0
2018-02-10,0.11098352571879638,0.194684511699105,0.8890164742812037,0.8891976151528007,0.0031586705662610785,0.0014541597222051013,1.9862027215153018,0
2018-02-11,0.12835685833233168,0.1944086456515125,0.8716431416676681,0.889362325683784,0.003101309128344555,0.0014636189501554355,1.362004584518352,0
2018-02-12,0.12116667006855449,0.21172996986408102,0.8788333299314455,0.8789463352739293,0.0031250489555826595,0.001459704120956811,0.5209557650014525,0
2018-02-13,0.11086292248074786,0.19478588680999842,0.8891370775192522,0.889137078019324,0.0031590687606915663,0.0014540940575715146,1.5006282562628983,0
2018-02-14,0.11084986529165627,0.19395156851611922,0.8891501347083437,0.8896351491803319,0.0031591118714736303,0.0014540869483466608,0.26606463231532895,0
2018-02-15,0.10958153773406641,0.19263828490736096,0.8904184622659336,0.8904184622748079,0.0031632994945712573,0.0014533963842649261,1.2087001565712705,0
2018-02-16,0.15822182036395824,0.2714337111484588,0.8417781796360417,0.8417902571646337,0.003002703727217411,0.0014798794736755549,2.2509120607934294,0
