time,Buy&Hold,VolTarget (no regime),baseline,tvtp_logrv,tvtp_exflow,tvtp_both
2018-01-31,0.008091687042716678,0.0015315121350919835,0.0001576174252909594,0.0003606516502666518,0.00015780758963033231,0.00034427679412496866
2018-02-01,-0.1005195117019998,-0.021640401192185105,-0.007084411083406507,-0.008903375561183887,-0.007270420253995361,-0.00976283751593426
2018-02-02,-0.028074279106937716,-0.0053393732131551495,-0.0005973536986877736,-0.0014632385849244465,-0.0004805542131535229,-0.0011681621368520387
2018-02-03,0.03938309753828673,0.007708855694692795,0.0012883162653998755,0.002185478294414225,0.0009756509288184311,0.0015792943564747696
2018-02-04,-0.09653567035434252,-0.018864782629986383,-0.0030956709213384955,-0.005047709007000862,-0.0028773862923520115,-0.004989872866011498
2018-02-05,-0.16980543840539686,-0.032145187430952495,-0.003320207427733081,-0.006564901976400293,-0.002686117414083518,-0.005081254892205853
2018-02-06,0.12980449316876475,0.024568072799445232,0.00252845291742323,0.002912973060371271,0.0022869830336817525,0.002297511787231964
2018-02-07,-0.01473753938399991,-0.002789371397363241,-0.0002870715303458351,-0.0002882928947450816,-0.000233797567505873,-0.00020176123125752654
2018-02-08,0.0779038666258618,0.01613659585975492,0.004290485928910896,0.0017595986729260521,0.00396965653386982,0.001708613724812493
2018-02-09,0.05376507501474981,0.010158944752518386,0.0010131738305388517,0.001002246539268462,0.000902433038961512,0.0007532827625576116
2018-02-10,-0.015029312673481399,-0.002852747051356776,-0.0003096787066513607,-0.0003126495765522136,-0.00037267144689167084,-0.00032159995957649974
2018-02-11,-0.050826429223090996,-0.01059201723554471,-0.0029240676233311673,-0.0012298210384873102,-0.003244770854026423,-0.0011043815703175484
2018-02-12,0.10015671140642812,0.01902278277344023,0.00208973720462509,0.002271137522579622,0.002727312182151882,0.0025264052369807825
2018-02-13,-0.043075601083953696,-0.008153751503197398,-0.0008408098658879786,-0.0008914919276140051,-0.0008873159381638212,-0.0008015177685940357
2018-02-14,0.11066843740168464,0.021052752527540766,0.0023766703851655665,0.002284859602705379,0.002349049187894064,0.0019133838854997105
2018-02-15,0.06754111321029299,0.01278252264883766,0.0013136140539723952,0.0013773371831864792,0.0014184242217940854,0.0012595999797772371
2018-02-16,0.008171127018323565,0.0015468769253728894,0.00015984907487475548,0.00023715725607778294,0.0001608509365912195,0.0002164620590855703
2018-02-17,0.08796291022068936,0.01893807733081989,0.006196052853847359,0.004597372955000698,0.006379426669273085,0.004780746959873202
2018-02-18,-0.05714679654547705,-0.010842611502464362,-0.001164958817834009,-0.0020009703306968726,-0.0011471546956824724,-0.0018185349814014656
2018-02-19,0.06575370316864504,0.012449933877132715,0.0012906684247935363,0.0023778942170906317,0.0012785361823442383,0.0021824749389636783
2018-02-20,0.009567571945238162,0.0018114676001172417,0.0001876443027879972,0.00033659306658754087,0.000201028829190193,0.0003321588994490544
2018-02-21,-0.06998683673829753,-0.015068896103831537,-0.004936558043278522,-0.0033463444499013417,-0.005054222121090737,-0.0029107633392147186
2018-02-22,-0.055522864209536116,-0.010535280843062367,-0.0011335360744426223,-0.001886223199985239,-0.0010363464707642868,-0.0015841413837415935
2018-02-23,0.028437148198619644,0.005385127548700072,0.0005598142626601983,0.0010701664277710536,0.0005134279877585684,0.0009221933228200072
2018-02-24,-0.046506622811095744,-0.009284048120680507,-0.0018830987752558894,-0.002061872502341444,-0.0017565590009881995,-0.001811248154219634
2018-02-25,-0.008607177661339893,-0.0016484404595395487,-0.00020733817080561645,-0.00041481104585020944,-0.0001970383144780725,-0.00038580807087104717
2018-02-26,0.07384374026298457,0.015885848220745777,0.005178299896483661,0.00538988738251756,0.004915545955920575,0.004909651375714425
2018-02-27,0.03313900915980805,0.0062478901432345265,0.0005980970968027323,0.001516018852605947,0.0005660981573702074,0.001386725920825132
2018-02-28,-0.03257732617639886,-0.006392000151395011,-0.001096882743511974,-0.0020002637508598955,-0.0010980754049486985,-0.002026372073728782
2018-03-01,0.05982384804473151,0.011750789091545547,0.0020394729557336785,0.0038447946955348896,0.0020618802221367962,0.0038842769440148167
2018-03-02,0.008278163793534965,0.0015628450826286262,0.0001532672213121766,0.0005037934577356528,0.00012832353612579248,0.0004350333331497919
2018-03-03,0.03737242719487788,0.008057911246551317,0.0026526915930400706,0.003277532937546872,0.0023652904953985975,0.0029439603328980653
2018-03-04,0.00322979728647943,0.0006603738376404745,0.00016172850177937354,0.00024656770710224096,0.000160435576342609,0.0002671372543064163
2018-03-05,0.006811651586897005,0.001714203890390557,0.0009058884117140124,0.0007870709147726016,0.0008819591379170384,0.0008073870297164798
2018-03-06,-0.07483340779966907,-0.025141574437661376,-0.019547173992697345,-0.009933132942316151,-0.019267031601922297,-0.009957602617013844
2018-03-07,-0.07248736798471034,-0.01386737941593959,-0.0016563952689128128,-0.00525344478523371,-0.0016184257323194754,-0.005236480364662494
2018-03-08,-0.057821334796573254,-0.010943964524356148,-0.0011265701891696317,-0.003379574054090634,-0.0010948286895924796,-0.0032664301335971935
2018-03-09,-0.0056091748829203425,-0.0010620649383160932,-0.00011012832491946564,-0.0003472867196732339,-0.0001406415322500567,-0.0004237199300001994
2018-03-10,-0.05298247326118122,-0.011404098264221426,-0.003731136720811362,-0.00486737987582331,-0.0042797513193646,-0.005103896584250589
2018-03-11,0.08273715101383283,0.015693476137221284,0.001684729290769902,0.00491002463298124,0.0018082239607714842,0.005133365036149652
2018-03-12,-0.03843421018636828,-0.007275216734729631,-0.0007502777731209824,-0.0020883462878355324,-0.0007194582299703803,-0.0019746452166726244
2018-03-13,0.001383133371946954,0.000262526913235186,2.8475989463825287e-05,7.289826599403931e-05,2.7868298234805722e-05,7.177117103827245e-05
2018-03-14,-0.10244105623778343,-0.022779672303471738,-0.008548462123593097,-0.007992031843706438,-0.008706096457109468,-0.0080291265878614
2018-03-15,0.005650834881381073,0.0010367350451976167,4.668335063187725e-05,0.0001881713207638618,3.601273377202034e-05,0.00015592097671504604
2018-03-16,0.013099620043959481,0.0028075649287936134,0.0008967437969064216,0.000712082612211377,0.0008183359432326271,0.0005781429590819261
2018-03-17,-0.059119998065631396,-0.015783875339343025,-0.00938579798005239,-0.003843763914134866,-0.00899269599682306,-0.003929988457831861
2018-03-18,0.03899619163513979,0.007328011039942242,0.0006717358894177601,0.0018706488968677898,0.0006935699175715151,0.0018330734250557794
2018-03-19,0.042495810679561874,0.008206318557319278,0.001163647298104507,0.002288903653860737,0.0009260795517454073,0.001622435319628681
2018-03-20,0.04199729409372832,0.00809603147179126,0.0011214309073310808,0.0021245268970348013,0.0009222398598254207,0.0017311995836429386
2018-03-21,-0.001793360457615134,-0.00034601199679903276,-4.8493329171319743e-05,-9.594956268206675e-05,-4.9969409175374236e-05,-0.0001009894832729508
2018-03-22,-0.01902444149678928,-0.004326953382818342,-0.001763731927316343,-0.0017059567105565353,-0.0016841448683875921,-0.0016009337707521554
2018-03-23,0.0070122532348890765,0.0017405389445145586,0.0008972924382332423,0.0006157423031411457,0.0008908091495689596,0.0006739369019930866
2018-03-24,-0.018326773392858264,-0.006055040546997029,-0.0046490218925926904,-0.0018113559511040436,-0.0047030513805638805,-0.001921874424282017
2018-03-25,-0.019786066777466527,-0.0069506071589379844,-0.005588457463543527,-0.0030716522033199666,-0.005658836032408634,-0.003212126182342935
2018-03-26,-0.03192026863466979,-0.011498043490010232,-0.009405225327602029,-0.005045172908376137,-0.009763552801341583,-0.005577153718924446
2018-03-27,-0.04086543891088412,-0.011961319861345642,-0.008100641259171861,-0.005154675137798929,-0.008521006427549112,-0.005543198803209383
2018-03-28,0.012297326472763936,0.002519578083814211,0.0006435896322564416,0.0015348460762049205,0.0006959711453940415,0.0016708935641632239
2018-03-29,-0.10399660591413529,-0.026966455176449612,-0.015226641489387932,-0.020422224516792948,-0.015974129573138054,-0.02095950688297415
2018-03-30,-0.038885699276670294,-0.007429464177277311,-0.0008835945453037055,-0.0029499417172347913,-0.0007500870805672692,-0.0025654571233307342
2018-03-31,0.013192368856680181,0.0025190078312311696,0.0003026867555893932,0.000993251102414839,0.00025659938237749684,0.0008819328681745707
2018-04-01,-0.017011215312030648,-0.003710900866089199,-0.0012908586192160523,-0.0018089497202045783,-0.0012094012655111872,-0.0020837915823030454
2018-04-02,0.033615092064719354,0.00825654219088549,0.004160463837346076,0.0034860623190243,0.003931733033399568,0.0034515177707221995
2018-04-03,0.05510118030832145,0.013016754087811675,0.0059443166180170705,0.004601865493455631,0.005622352864053586,0.004386053278331982
2018-04-04,-0.08627868553386442,-0.01663252872750758,-0.0022963685923185167,-0.005509299549908608,-0.0020506692598477125,-0.004926156929353491
2018-04-05,0.0026368114780783714,0.000496073721546268,4.5182353790830625e-05,0.0001164217992013216,4.6211950346370035e-05,0.00011360740707653046
2018-04-06,-0.027643216287290717,-0.006022694329708262,-0.0020825658967937232,-0.0020360358542023714,-0.0020176003019746207,-0.0018976609626759021
2018-04-07,0.04174834604556055,0.009066123191689193,0.003085897138538332,0.0025538603666694993,0.0033627854983608197,0.0034545085176592777
2018-04-08,0.01793758512717525,0.003585151743818561,0.0007357765287111832,0.0009331734305694318,0.0008035654943733138,0.0009399084263637777
2018-04-09,-0.03895912015831271,-0.008992839192729626,-0.003839246329462151,-0.003903402798211433,-0.004043713160933213,-0.003810617503976592
2018-04-10,0.011849051740952854,0.002342414342864954,0.00043771627552536646,0.0009188998335920354,0.0004976785562530297,0.0010694968886258436
2018-04-11,0.01878722724180837,0.004433168595993782,0.002013782659786734,0.002044797075052699,0.0022215537299289834,0.002297277184050113
2018-04-12,0.13816760342514622,0.039054788700065506,0.02529715015628535,0.015332878267243893,0.025933411451943087,0.013255385356028566
